Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ID,TH,KH,,2,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IL,TH,,,1,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IN,TH,KH,,1,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,,1,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,KH,,2,skins,,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,TH,KH,,1,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,TH,,,3,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,LB,TH,,,1,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PH,TH,KH,,3,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,TH,,,2,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SE,TH,KH,,1,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,KH,,2,leather products (small),,T,W
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,,,1,leather products (small),,T,W
2016,I,Andrias davidianus,Amphibia,Caudata,Cryptobranchidae,Andrias,GB,US,CN,,2,specimens,,S,W
2016,I,Orcaella brevirostris,Mammalia,Cetacea,Delphinidae,Orcaella,US,KH,,1987.4,1987,specimens,g,S,W
2016,I,Sousa chinensis,Mammalia,Cetacea,Delphinidae,Sousa,CN,SG,TH,2,2,live,,Z,W
2016,I,Dermochelys coriacea,Reptilia,Testudines,Dermochelyidae,Dermochelys,US,CA,,51,51,specimens,,S,W
2016,I,Dermochelys coriacea,Reptilia,Testudines,Dermochelyidae,Dermochelys,US,KN,,6,,specimens,kg,S,W
2016,I,Dermochelys coriacea,Reptilia,Testudines,Dermochelyidae,Dermochelys,US,NI,,1,,specimens,,S,W
2016,I,Dugong dugon,Mammalia,Sirenia,Dugongidae,Dugong,FR,AU,FR,1.2,,specimens,kg,S,W
2016,I,Dugong dugon,Mammalia,Sirenia,Dugongidae,Dugong,FR,FR,,1.3,1.6,specimens,kg,S,W
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,ES,XX,,1,ivory carvings,,P,W
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,PL,XX,,50,piano keys,,T,U
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CO,ES,XX,,1,ivory carvings,,T,W
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,BS,,,4,ivory carvings,,T,W
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,ES,XX,,1,ivory carvings,,Q,W
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,ES,XX,,2,ivory carvings,,T,W
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,10,,ivory carvings,,P,U
2016,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,FR,XX,,1,ivory carvings,,Q,W
2016,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CL,CN,,2,,ivory carvings,,Q,W
2016,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,MM,,,1790,specimens,,S,W
2016,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KP,CN,XX,,2,bodies,,E,U
2016,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,UZ,,,2,live,,Q,U
2016,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,KW,VN,2,,tusks,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,UG,XX,,5,ivory carvings,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,MZ,,2,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,TZ,2,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,TZ,2,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZM,,,8,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZM,,,4,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,UY,XX,,25,ivory carvings,,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,8,,tusks,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,AT,XX,2,,specimens,mg,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,2,,bones,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,2,,ears,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,4,,feet,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,2,,skin pieces,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,1,,tails,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,4,,teeth,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,1,,trunk,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CM,,2,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,MZ,,1,,ears,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,MZ,,3,,skins,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,MZ,,2,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZM,2,,ears,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZM,4,,feet,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZM,2,,skin pieces,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZM,1,,tails,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZM,2,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,SD,,1,ivory carvings,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,TZ,,4,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,XX,,1,ivory pieces,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,PT,XX,,1,tusks,,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,MZ,4,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CD,,1,,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,ZA,1,,ivory carvings,,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CI,,,350,bones,g,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CI,,2,,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,KE,,1,1,feet,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,NA,,3,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZM,,1,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,,7,,leather products (small),,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,EG,AE,XX,,1,tusks,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ET,AE,XX,,4,ivory pieces,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ET,AE,XX,,1,tusks,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CH,ZA,52,,piano keys,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,XX,,0.40,ivory carvings,kg,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,XX,,50,piano keys,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,TR,XX,,1,ivory pieces,,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,UY,XX,,111,ivory carvings,,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,ZM,5,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,1,,tusks,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,MC,NA,,1,live,,Q,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,MC,XX,,1,live,,Q,U
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,MC,ZW,,3,live,,Q,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,MZ,,1,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZM,,1,1,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZM,,,2,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JO,AE,XX,,2,ivory pieces,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JO,AE,XX,,1,tusks,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,DE,XX,,1,ivory carvings,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,IT,ZW,,16,leather products (small),,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KE,NL,,4.33,,ivory pieces,kg,L,
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LB,DE,SD,,1,ivory carvings,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LB,MZ,,2,,trophies,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LB,UY,XX,,1,ivory carvings,,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MC,DE,NA,1,1,live,,Q,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MC,DE,ZW,3,3,live,,Q,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MC,UY,XX,,1,ivory carvings,,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZA,TZ,2,,ears,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZA,TZ,2,,feet,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZA,TZ,1,,skin pieces,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZA,TZ,2,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,IT,ZW,,2,leather products (small),,T,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,FR,XX,,2,ivory carvings,,P,U
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,1,,feet,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,6,,skin pieces,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,2,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PE,DE,ZW,,1,ivory carvings,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PE,MZ,,12,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZM,,,5,tusks,,,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,FR,TZ,,2,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SE,ZA,MZ,1,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UG,AE,XX,5,,ivory carvings,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UG,AE,XX,,4,ivory pieces,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UG,AE,XX,,1,tusks,,E,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,,1,ivory carvings,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,52,,piano keys,,P,U
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,16,,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,XX,,5.07,ivory pieces,kg,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,,4,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,,2,,tusks,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SD,XX,155,,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SZ,,17,,live,,Z,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,XX,1,,ivory pieces,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,,1,,bone pieces,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,,,0.5,specimens,g,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,,,4.86,specimens,kg,L,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UG,,1,,teeth,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,VN,XX,100,100,ivory pieces,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,2,,ears,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,NA,52,,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,trophies,,H,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,,4,specimens,,S,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ears,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,8,,feet,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,11,,skin pieces,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,tails,,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,26,,tusks,kg,P,W
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW,ZM,,,7,trophies,,H,W
2016,I,Equus hemionus hemionus,Mammalia,Perissodactyla,Equidae,Equus,AT,MN,,16,,hair,,S,W
2016,I,Equus hemionus hemionus,Mammalia,Perissodactyla,Equidae,Equus,AT,MN,,42,,specimens,,S,W
2016,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,US,RU,,30,,skin pieces,,S,W
2016,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,FR,MG,,1,,specimens,,S,W
2016,I,Euphorbia quartziticola,,Euphorbiales,Euphorbiaceae,Euphorbia,GB,MG,,,1,specimens,,S,W
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KZ,DE,,3,,live,,P,U
2016,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,JO,XX,10,,live,,N,W
2016,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,KZ,AE,XX,,21,live,,N,W
2016,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,NO,CA,,,274,feathers,g,S,W
2016,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,NO,CA,,,294,specimens,ml,S,W
2016,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,TN,KW,IQ,,2,live,,P,W
2016,I,Falco peregrinus anatum,Aves,Falconiformes,Falconidae,Falco,CA,US,XX,,1,live,,N,W
2016,I,Falco peregrinus anatum,Aves,Falconiformes,Falconidae,Falco,CA,US,,1,,live,,N,W
2016,I,Falco punctatus,Aves,Falconiformes,Falconidae,Falco,GB,MU,,78,,specimens,kg,S,W
2016,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,CN,RU,,7.5,,specimens,ml,S,W
2016,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,KZ,DE,,1,,live,,P,U
2016,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,QA,IT,ID,2,,live,,T,W
2016,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SD,KW,XX,,1,live,,P,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AR,NA,,,1,bodies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AR,NA,,1,1,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AR,ZA,NA,2,,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AT,NA,,,1,rug,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AT,NA,,1,1,skins,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AT,NA,,8,7,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,BE,NA,,,3,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,BG,NA,,1,2,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,NA,,2,,bodies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,NA,,2,,rug,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,NA,,1,,skins,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,NA,,5,,skulls,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,NA,,,5,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,ZA,NA,1,,skins,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,ZA,NA,1,,skulls,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,ZW,,1,,skins,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,ZW,,1,,skulls,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,ZW,,,1,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,NA,,,1,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,1,,bodies,,E,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CZ,NA,,,1,skins,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CZ,NA,,4,2,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,NA,,1400,1400,specimens,,S,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,NA,,13,13,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DK,NA,,,1,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ES,NA,,5,6,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ES,ZA,NA,1,,bodies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,NA,,,1,bodies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,NA,,,2,rug,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,NA,,2,,skins,,P,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,NA,,4,12,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,NA,,7,,trophies,,P,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,HU,NA,,8,8,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,KP,CN,XX,,1,bodies,,E,U
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,MX,NA,,,9,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,PL,NA,,1,,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,PL,RU,NA,1,,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RO,ZA,NA,1,,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RO,ZA,NA,1,,trophies,,T,
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,FI,NA,,1,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,NA,,,2,bodies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,NA,,,1,rug,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,NA,,,2,skins,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,NA,,,11,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SE,NA,,,1,skins,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SE,NA,,1,1,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SK,NA,,5,6,trophies,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,TH,NA,,,1,skins,,H,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,TH,NA,,1,,skins,,P,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZM,,,25,specimens,,S,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ZA,NA,,,6,trophies,,H,W
2016,I,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,EG,AE,XX,,1,claws,,E,W
2016,I,Leopardus jacobitus,Mammalia,Carnivora,Felidae,Leopardus,CL,BO,,8,,specimens,g,S,W
2016,I,Leopardus jacobitus,Mammalia,Carnivora,Felidae,Leopardus,CL,BO,,8,,specimens,ml,S,W
2016,I,Leopardus jacobitus,Mammalia,Carnivora,Felidae,Leopardus,CL,BO,,1,,specimens,,S,W
2016,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,MX,VE,,,33,bones,,S,W
2016,I,Lynx pardinus,Mammalia,Carnivora,Felidae,Lynx,CH,ES,,,46,specimens,ml,S,W
2016,I,Lynx pardinus,Mammalia,Carnivora,Felidae,Lynx,CH,ES,,,36,specimens,,S,W
2016,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,AR,PY,,1,,live,,B,W
2016,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,KP,CN,XX,,1,bodies,,E,U
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AR,MZ,,2,,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AR,NA,,1,1,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AR,ZA,TZ,3,,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AR,ZA,,2,,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ET,,1,,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,MZ,,1,,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,NA,,6,5,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,TZ,,2,,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,MZ,1,,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZA,,1,,trophies,,H,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,ZW,,,1,skins,,H,W
